AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
-0.01103520393371582,-0.01294939499348402,0.0011866652639582753,-0.00404213136062026,0.007044948171824217,-0.03464836999773979
0.0010961988009512424,0.0072677102871239185,0.05012301728129387,-0.01492508314549923,-0.022380158305168152,0.028458377346396446
0.003951162099838257,-0.009315081872045994,0.018673662096261978,0.055441923439502716,-0.09859748929738998,-0.010661427862942219
0.0056975106708705425,-0.0034490127582103014,0.0024874540977180004,0.004771321080625057,-0.028102567419409752,-0.011555316857993603
-0.0022509729024022818,-0.005046207457780838,0.0027596913278102875,0.0032843337394297123,-0.036417316645383835,-0.019678303971886635
0.0014842527452856302,0.01483053620904684,-0.002772678853943944,0.004052736796438694,-0.02056257799267769,-0.016324056312441826
-0.004061172716319561,0.008076596073806286,0.009382406249642372,-0.012220228090882301,-0.05123169720172882,0.015230290591716766
0.006270763464272022,-0.013939134776592255,-0.003785953391343355,0.00484815239906311,-0.057320185005664825,0.0014317571185529232
-0.009595466777682304,-0.028272399678826332,-0.025657735764980316,0.006659215781837702,0.019384276121854782,-0.03514944761991501
-0.0009327763691544533,-0.017773224040865898,0.02963438257575035,-0.06484831869602203,-0.06380176544189453,-0.032711487263441086
-0.026037748903036118,-0.06390585750341415,0.0208711139857769,0.11310431361198425,-0.030526354908943176,-0.15570242702960968
-0.09684068709611893,-0.07668302953243256,0.08213236927986145,-0.18732990324497223,-0.07569630444049835,-0.147453173995018
-0.11485566198825836,-0.25085124373435974,0.34542351961135864,-0.3561674952507019,-0.22993093729019165,-0.34187817573547363
-0.21797500550746918,-0.4250434637069702,0.6215007901191711,-0.7212771773338318,-0.5860005021095276,-0.7530601024627686
-0.2961246371269226,-0.70750892162323,0.9038076996803284,-1.4568455219268799,-1.0882984399795532,-1.3412245512008667
-0.4940982758998871,-1.021533727645874,1.2262654304504395,-2.668027400970459,-1.6903274059295654,-2.4305760860443115
-0.9516102075576782,-1.027714490890503,1.5502134561538696,-3.8692727088928223,-2.0202388763427734,-3.679126739501953
-1.252932071685791,-1.471029281616211,1.8450080156326294,-5.294884204864502,-1.9033787250518799,-5.949730396270752
-1.9436795711517334,-1.8441870212554932,3.011356830596924,-6.238511562347412,-3.150238513946533,-9.302066802978516
-3.8744125366210938,-0.6004804372787476,2.731346845626831,-9.399713516235352,-5.379847526550293,-10.140783309936523
-3.044227361679077,-1.0002079010009766,4.5312323570251465,-2.6823573112487793,-4.9368438720703125,-12.598787307739258
-5.038511753082275,3.2255992889404297,1.041292428970337,-4.87867546081543,-7.701234340667725,-6.56346321105957
-2.6518430709838867,1.3539396524429321,-0.008654803037643433,-0.01017424464225769,-2.3451709747314453,-6.047902584075928
-2.226970911026001,2.102029800415039,0.3242098093032837,0.16544394195079803,-2.1731209754943848,-2.8185620307922363
-1.208935022354126,0.928673505783081,-0.3841215968132019,1.595008373260498,-1.0070607662200928,-2.2310078144073486
-1.0041970014572144,0.6379406452178955,-0.4874884784221649,1.5166704654693604,-0.9252607822418213,-1.3339252471923828
-0.37764593958854675,0.13062819838523865,-0.5280930995941162,0.9618129134178162,0.06416305899620056,-0.5122462511062622
-0.2694781720638275,-0.049167126417160034,-0.27791428565979004,0.256256639957428,-0.3518139123916626,0.03707408159971237
-0.10947300493717194,-0.08743122220039368,-0.22013628482818604,0.09237650036811829,0.17280524969100952,0.48808974027633667
-0.10201366990804672,0.01474173367023468,0.019082164391875267,0.008147411979734898,0.13780519366264343,0.24065813422203064
-0.061879392713308334,0.14289450645446777,0.05807255208492279,-0.19619332253932953,0.1565118134021759,0.40261930227279663
0.09229390323162079,-0.03664320334792137,0.13613896071910858,0.37790223956108093,0.238594189286232,0.15151619911193848
0.030886389315128326,-0.04505700618028641,-0.08069469779729843,0.057284824550151825,0.0032029040157794952,0.20601603388786316
