AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
0.01641206443309784,-0.08775529265403748,0.10795539617538452,0.019829628989100456,-0.05125003680586815,-0.27520623803138733
0.0030759014189243317,-0.12287286669015884,0.06603869795799255,-0.3117988407611847,-0.33667367696762085,-0.4013468325138092
-0.030451439321041107,-0.18092171847820282,0.021704895421862602,-0.5909148454666138,-0.321736603975296,-0.5740520358085632
0.003950402140617371,-0.41070520877838135,0.08437076210975647,-0.9400870203971863,-0.21408066153526306,-1.071163296699524
0.0008281469345092773,-0.5386872887611389,0.2652556300163269,-1.5846613645553589,-0.41642695665359497,-1.4955546855926514
-0.10234832018613815,-0.5084494948387146,0.3518110513687134,-2.0416293144226074,-0.4857795238494873,-1.9467194080352783
-0.049616798758506775,-0.603469967842102,0.4056093096733093,-2.3135251998901367,-0.34465616941452026,-2.793728828430176
-0.2168046534061432,-0.16801193356513977,0.4821661412715912,-2.2203290462493896,-0.6987242698669434,-2.465268611907959
-0.08195731788873672,-0.13829189538955688,0.2988538146018982,-1.773139238357544,-0.6288707256317139,-2.674987316131592
-0.32748550176620483,0.48402073979377747,0.011108294129371643,-2.0947821140289307,-0.8470364809036255,-2.0659377574920654
-0.3288525640964508,0.7883262634277344,0.02249644696712494,-1.4863792657852173,-0.458841472864151,-0.9206775426864624
-0.25759220123291016,0.6609364748001099,-0.07007036358118057,-0.18625472486019135,0.2220587134361267,-0.0016013458371162415
-0.1531420648097992,0.3481768071651459,0.2408142238855362,-0.8462993502616882,0.018787533044815063,0.3780144453048706
-0.2640213072299957,0.08990322053432465,0.5607038736343384,0.2519073486328125,-0.02547036111354828,0.8928943872451782
-0.1452927589416504,-1.0589760541915894,0.3765607178211212,0.6106447577476501,0.9234349727630615,0.08415181934833527
-0.12404829263687134,-1.6611077785491943,0.9847917556762695,-1.0600779056549072,0.7248879671096802,-1.3707139492034912
-0.20965921878814697,-3.2323784828186035,1.6606699228286743,-5.339595794677734,-0.4951568841934204,-3.9115989208221436
-0.931053102016449,-3.883631467819214,3.7442290782928467,-8.412186622619629,-3.003427267074585,-8.730396270751953
-3.1160948276519775,-3.1146490573883057,5.15055513381958,-8.370963096618652,-7.609648704528809,-12.194328308105469
-4.934998512268066,-1.949272871017456,6.372918128967285,-9.074482917785645,-8.524619102478027,-13.49020767211914
-6.547268390655518,4.892689228057861,1.3115241527557373,-3.2294368743896484,-2.9216561317443848,-6.807074546813965
-2.8567867279052734,2.555081367492676,1.3874272108078003,-2.709325075149536,-2.4675240516662598,-1.2949821949005127
-1.803256630897522,1.4199827909469604,-0.056900858879089355,0.09067162871360779,-1.6300159692764282,-1.0446460247039795
-1.294400930404663,0.818902850151062,-0.7139914035797119,0.8521252870559692,0.12151151895523071,-0.7650148272514343
-1.1090917587280273,1.315589189529419,-0.653336763381958,0.6225671768188477,0.8732739090919495,0.21502797305583954
-0.04375741630792618,-0.12821578979492188,-0.23972858488559723,0.33910050988197327,0.9621873497962952,0.37032827734947205
0.018855735659599304,-0.13078361749649048,-0.0696377381682396,1.083590030670166,1.6341042518615723,0.30140870809555054
