AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
0.007630295120179653,0.015593096613883972,-0.017277009785175323,-0.05102800577878952,0.06355670839548111,0.0013752710074186325
0.016390515491366386,-0.015065958723425865,-0.004813194274902344,-0.05390368402004242,0.06139024347066879,-0.019072163850069046
0.02320607751607895,0.008204193785786629,-0.018777962774038315,-0.045681338757276535,-0.0013326555490493774,-0.0023892074823379517
0.01695442758500576,0.012019563466310501,-0.017929870635271072,0.0012966711074113846,0.019279956817626953,-0.005210103467106819
0.004782591015100479,-0.014432989060878754,0.001229722984135151,-0.03143242374062538,-0.026921415701508522,-0.03862105309963226
0.006696889642626047,0.010259800590574741,-0.02040516585111618,0.030866572633385658,0.022717192769050598,0.0038860253989696503
0.016700299456715584,-0.023800188675522804,0.010900265537202358,0.001299937954172492,-0.00415211683139205,0.023763813078403473
-0.011263146996498108,-0.016691703349351883,0.012307493016123772,-0.017278339713811874,-0.014185930602252483,0.006171762011945248
-0.060758065432310104,-0.029179038479924202,0.06909732520580292,-0.06944411993026733,-0.000880679115653038,-0.07838363200426102
-0.18048907816410065,-0.027338217943906784,0.1779022067785263,-0.2184872031211853,0.05377756059169769,-0.2624610364437103
-0.41103994846343994,-0.021156378090381622,0.3498721420764923,-0.3424241542816162,0.07497748732566833,-0.6731960773468018
-0.5967903733253479,0.18112000823020935,0.4140769839286804,-0.7968223094940186,1.068422794342041,-0.9759207963943481
-0.49437248706817627,0.4280891418457031,0.21091802418231964,-0.48111045360565186,2.2278661727905273,-0.6689296960830688
-0.6181905269622803,0.4901163578033447,0.08967430144548416,-0.45875686407089233,2.3629024028778076,-2.1551766395568848
-0.1996464878320694,0.6331976056098938,-0.1922711580991745,-0.041228532791137695,2.749620199203491,-2.512885093688965
0.09954603016376495,0.464610755443573,-0.2712424099445343,0.41835904121398926,2.0193772315979004,-3.4189629554748535
0.5586957931518555,0.691895067691803,-0.5247244834899902,1.0292963981628418,1.777113676071167,-2.9150545597076416
0.7447893619537354,0.36235785484313965,-0.4366924464702606,1.826085090637207,1.3864190578460693,-1.947691798210144
0.8470673561096191,0.14018508791923523,-0.40822771191596985,1.9889508485794067,0.27134162187576294,-2.0255801677703857
0.7894833087921143,-0.0015782564878463745,-0.2691612243652344,2.3424882888793945,0.008032798767089844,-1.1181416511535645
0.7529690265655518,-0.12559697031974792,-0.07822346687316895,2.1821632385253906,-0.5767529010772705,-0.6452138423919678
0.6926794648170471,-0.03384740650653839,0.004673495888710022,2.2999091148376465,-0.5684806704521179,0.1293022632598877
0.8229207396507263,-0.05259014666080475,0.20568621158599854,2.0379271507263184,-1.021104335784912,0.6999088525772095
0.7572507858276367,-0.01511429250240326,0.3379061222076416,1.6244584321975708,-1.3408269882202148,1.1549817323684692
0.6850296258926392,0.030748292803764343,0.4358314871788025,1.4021389484405518,-1.511288046836853,1.8460794687271118
0.537230372428894,0.08194144070148468,0.514904260635376,1.0430244207382202,-1.919511079788208,1.975469946861267
0.278818815946579,0.1975214183330536,0.5111098289489746,0.8176096081733704,-1.594241976737976,2.3454577922821045
0.29089730978012085,0.18420551717281342,0.562219500541687,0.5738607048988342,-1.7873038053512573,2.3955297470092773
0.21068629622459412,0.21004129946231842,0.5957620739936829,0.3086460828781128,-1.4230998754501343,2.6793060302734375
0.19032873213291168,0.2260051667690277,0.6032768487930298,0.12956929206848145,-0.8852392435073853,3.248603105545044
0.10257912427186966,0.13289183378219604,0.7171781063079834,-0.5242033004760742,-1.527325987815857,2.179327964782715
0.05977702513337135,0.3147948384284973,0.5695073008537292,-0.5257257223129272,-0.5804101228713989,2.9256415367126465
-0.35954418778419495,0.1474323570728302,0.629981517791748,-1.1368887424468994,-0.7674482464790344,2.3318073749542236
-0.3690744638442993,0.43327856063842773,0.47473374009132385,-1.1719492673873901,-0.09473037719726562,1.981888771057129
-0.35164743661880493,0.3707517385482788,0.31212201714515686,-1.1691347360610962,0.7735942006111145,2.2883594036102295
-0.6454753875732422,0.4340366721153259,0.37360498309135437,-1.5014128684997559,0.6070696115493774,1.1391537189483643
-0.525739312171936,0.5683607459068298,0.1009368747472763,-1.1565595865249634,1.7543299198150635,1.0905500650405884
-0.428785115480423,0.40189334750175476,0.18814536929130554,-1.1624712944030762,1.8809051513671875,0.8216356039047241
-0.4949275851249695,0.40276288986206055,-0.0469464436173439,-1.0908095836639404,2.325615167617798,-0.2122085988521576
-0.03806374967098236,0.4178488552570343,-0.05533640459179878,-0.8050189018249512,2.2282774448394775,-0.3101833462715149
-0.1571216583251953,0.30282747745513916,-0.2861919105052948,-0.644446611404419,2.314765453338623,-0.9122469425201416
0.27975109219551086,0.2912035882472992,-0.27905264496803284,-0.36284536123275757,1.6934212446212769,-1.3307794332504272
0.3185097277164459,0.07443521916866302,-0.33718693256378174,-0.03689002990722656,1.6428941488265991,-0.7315495014190674
0.3525311350822449,-0.02437271922826767,-0.31545841693878174,-0.014519870281219482,0.8644801378250122,-1.1354137659072876
0.4141072928905487,-0.053940579295158386,-0.2660433053970337,0.35422369837760925,0.5654513835906982,-0.7063509821891785
0.2940318286418915,-0.18985888361930847,-0.14725801348686218,0.21355080604553223,0.18819546699523926,-0.3992156386375427
0.19925203919410706,-0.10906471312046051,-0.13325397670269012,0.20066896080970764,-0.03900875896215439,-0.5403032898902893
0.16582544147968292,-0.11731208860874176,-0.06592735648155212,0.20371700823307037,0.01574390009045601,-0.08945833146572113
